"Seade","Mõõtmise aeg","elektrijuhtivus","hägusus","hapnik","pH","Laekumise aeg"
"Muuli VKM","24.09.2023 01:10","","0.05 NTU","3.92 mg/L","7.42","24.09.2023 01:12"
"Muuli VKM","24.09.2023 01:05","","0.03 NTU","3.96 mg/L","7.42","24.09.2023 01:07"
"Muuli VKM","24.09.2023 01:00","","0.03 NTU","4.03 mg/L","7.42","24.09.2023 01:02"
"Muuli VKM","24.09.2023 00:55","","0.02 NTU","4.12 mg/L","7.42","24.09.2023 00:57"
"Muuli VKM","24.09.2023 00:50","","","4.19 mg/L","7.43","24.09.2023 00:52"
"Muuli VKM","24.09.2023 00:45","","0.02 NTU","4.28 mg/L","7.43","24.09.2023 00:47"
"Muuli VKM","24.09.2023 00:40","","0.02 NTU","4.32 mg/L","7.43","24.09.2023 00:42"
"Muuli VKM","24.09.2023 00:35","","0.04 NTU","4.22 mg/L","7.43","24.09.2023 00:37"
"Muuli VKM","24.09.2023 00:30","","0.05 NTU","4.22 mg/L","7.43","24.09.2023 00:32"
"Muuli VKM","24.09.2023 00:25","","0.06 NTU","4.31 mg/L","7.43","24.09.2023 00:27"
"Muuli VKM","24.09.2023 00:20","","0.05 NTU","4.36 mg/L","7.44","24.09.2023 00:22"
"Muuli VKM","24.09.2023 00:15","","0.06 NTU","4.44 mg/L","7.44","24.09.2023 00:17"
"Muuli VKM","24.09.2023 00:10","","0.05 NTU","4.51 mg/L","7.44","24.09.2023 00:12"
"Muuli VKM","24.09.2023 00:05","","0.06 NTU","4.58 mg/L","7.44","24.09.2023 00:07"
"Muuli VKM","24.09.2023 00:00","","0.08 NTU","4.63 mg/L","7.44","24.09.2023 00:02"
"Muuli VKM","23.09.2023 23:55","","0.08 NTU","4.61 mg/L","7.44","23.09.2023 23:57"
"Muuli VKM","23.09.2023 23:50","","0.07 NTU","4.54 mg/L","7.44","23.09.2023 23:52"
"Muuli VKM","23.09.2023 23:45","","0.06 NTU","4.52 mg/L","7.44","23.09.2023 23:47"
"Muuli VKM","23.09.2023 23:40","","0.04 NTU","4.51 mg/L","7.45","23.09.2023 23:42"
"Muuli VKM","23.09.2023 23:35","","0.02 NTU","4.5 mg/L","7.45","23.09.2023 23:37"
"Muuli VKM","23.09.2023 23:30","","0.01 NTU","4.57 mg/L","7.45","23.09.2023 23:32"
"Muuli VKM","23.09.2023 23:25","","0.02 NTU","4.61 mg/L","7.45","23.09.2023 23:27"
"Muuli VKM","23.09.2023 23:20","","0.03 NTU","4.56 mg/L","7.45","23.09.2023 23:22"
"Muuli VKM","23.09.2023 23:15","","0.06 NTU","4.44 mg/L","7.45","23.09.2023 23:17"
"Muuli VKM","23.09.2023 23:10","","0.07 NTU","4.35 mg/L","7.45","23.09.2023 23:12"
"Muuli VKM","23.09.2023 23:05","","0.07 NTU","4.33 mg/L","7.45","23.09.2023 23:07"
"Muuli VKM","23.09.2023 23:00","","0.09 NTU","4.33 mg/L","7.46","23.09.2023 23:02"
"Muuli VKM","23.09.2023 22:55","","0.08 NTU","4.32 mg/L","7.46","23.09.2023 22:57"
"Muuli VKM","23.09.2023 22:50","","0.06 NTU","4.32 mg/L","7.46","23.09.2023 22:52"
"Muuli VKM","23.09.2023 22:45","","0.06 NTU","4.34 mg/L","7.47","23.09.2023 22:47"
"Muuli VKM","23.09.2023 22:40","","0.07 NTU","4.36 mg/L","7.47","23.09.2023 22:42"
"Muuli VKM","23.09.2023 22:35","","0.05 NTU","4.38 mg/L","7.47","23.09.2023 22:37"
"Muuli VKM","23.09.2023 22:30","","0.09 NTU","4.36 mg/L","7.47","23.09.2023 22:32"
"Muuli VKM","23.09.2023 22:25","","0.08 NTU","4.33 mg/L","7.47","23.09.2023 22:27"
"Muuli VKM","23.09.2023 22:20","","0.08 NTU","4.23 mg/L","7.47","23.09.2023 22:22"
"Muuli VKM","23.09.2023 22:15","","0.08 NTU","4.11 mg/L","7.47","23.09.2023 22:17"
"Muuli VKM","23.09.2023 22:10","","0.12 NTU","3.88 mg/L","7.47","23.09.2023 22:12"
"Muuli VKM","23.09.2023 22:05","","0.08 NTU","3.89 mg/L","7.47","23.09.2023 22:07"
"Muuli VKM","23.09.2023 22:00","","0.1 NTU","3.88 mg/L","7.47","23.09.2023 22:02"
"Muuli VKM","23.09.2023 21:55","","0.09 NTU","3.86 mg/L","7.47","23.09.2023 21:57"
"Muuli VKM","23.09.2023 21:50","","0.1 NTU","3.83 mg/L","7.47","23.09.2023 21:52"
"Muuli VKM","23.09.2023 21:45","","0.05 NTU","3.79 mg/L","7.47","23.09.2023 21:47"
"Muuli VKM","23.09.2023 21:40","","0.06 NTU","3.76 mg/L","7.47","23.09.2023 21:42"
"Muuli VKM","23.09.2023 21:35","","0.04 NTU","3.74 mg/L","7.47","23.09.2023 21:37"
"Muuli VKM","23.09.2023 21:30","","0.05 NTU","3.72 mg/L","7.47","23.09.2023 21:32"
"Muuli VKM","23.09.2023 21:25","","0.04 NTU","3.71 mg/L","7.47","23.09.2023 21:27"
"Muuli VKM","23.09.2023 21:20","","0.04 NTU","3.71 mg/L","7.47","23.09.2023 21:22"
"Muuli VKM","23.09.2023 21:15","","0.04 NTU","3.71 mg/L","7.47","23.09.2023 21:17"
"Muuli VKM","23.09.2023 21:10","","0.05 NTU","3.72 mg/L","7.47","23.09.2023 21:12"
"Muuli VKM","23.09.2023 21:05","","0.03 NTU","3.72 mg/L","7.47","23.09.2023 21:07"
"Muuli VKM","23.09.2023 21:00","","0.03 NTU","3.72 mg/L","7.47","23.09.2023 21:02"
"Muuli VKM","23.09.2023 20:55","","0.03 NTU","3.74 mg/L","7.46","23.09.2023 20:57"
"Muuli VKM","23.09.2023 20:50","","0.04 NTU","3.73 mg/L","7.46","23.09.2023 20:52"
"Muuli VKM","23.09.2023 20:45","","0.04 NTU","3.73 mg/L","7.45","23.09.2023 20:47"
"Muuli VKM","23.09.2023 20:40","","0.04 NTU","3.72 mg/L","7.45","23.09.2023 20:42"
"Muuli VKM","23.09.2023 20:35","","0.04 NTU","3.7 mg/L","7.45","23.09.2023 20:37"
"Muuli VKM","23.09.2023 20:30","","0.03 NTU","3.68 mg/L","7.45","23.09.2023 20:32"
"Muuli VKM","23.09.2023 20:25","","0.01 NTU","3.67 mg/L","7.44","23.09.2023 20:27"
"Muuli VKM","23.09.2023 20:20","","0.03 NTU","3.67 mg/L","7.44","23.09.2023 20:22"
"Muuli VKM","23.09.2023 20:15","","0.03 NTU","3.7 mg/L","7.44","23.09.2023 20:17"
"Muuli VKM","23.09.2023 20:10","","0.03 NTU","3.73 mg/L","7.44","23.09.2023 20:12"
"Muuli VKM","23.09.2023 20:05","","0.13 NTU","3.76 mg/L","7.44","23.09.2023 20:07"
"Muuli VKM","23.09.2023 20:00","","0.13 NTU","3.79 mg/L","7.44","23.09.2023 20:02"
"Muuli VKM","23.09.2023 19:55","","0.11 NTU","3.8 mg/L","7.44","23.09.2023 19:57"
"Muuli VKM","23.09.2023 19:50","","0.11 NTU","3.78 mg/L","7.45","23.09.2023 19:52"
"Muuli VKM","23.09.2023 19:45","","0.12 NTU","3.78 mg/L","7.45","23.09.2023 19:47"
"Muuli VKM","23.09.2023 19:40","","0.02 NTU","3.76 mg/L","7.44","23.09.2023 19:42"
"Muuli VKM","23.09.2023 19:35","","0.05 NTU","3.74 mg/L","7.43","23.09.2023 19:37"
"Muuli VKM","23.09.2023 19:30","","0.04 NTU","3.72 mg/L","7.43","23.09.2023 19:32"
"Muuli VKM","23.09.2023 19:25","","0.5 NTU","3.68 mg/L","7.43","23.09.2023 19:27"
"Muuli VKM","23.09.2023 19:20","","0.52 NTU","3.65 mg/L","7.43","23.09.2023 19:22"
"Muuli VKM","23.09.2023 19:15","","0.51 NTU","3.58 mg/L","7.43","23.09.2023 19:17"
"Muuli VKM","23.09.2023 19:10","","0.5 NTU","3.64 mg/L","7.44","23.09.2023 19:12"
"Muuli VKM","23.09.2023 19:05","","0.53 NTU","3.64 mg/L","7.44","23.09.2023 19:07"
"Muuli VKM","23.09.2023 19:00","","0.09 NTU","3.61 mg/L","7.44","23.09.2023 19:02"
"Muuli VKM","23.09.2023 18:55","","0.14 NTU","3.59 mg/L","7.44","23.09.2023 18:57"
"Muuli VKM","23.09.2023 18:50","","0.16 NTU","3.57 mg/L","7.44","23.09.2023 18:52"
"Muuli VKM","23.09.2023 18:45","","0.16 NTU","3.56 mg/L","7.44","23.09.2023 18:47"
"Muuli VKM","23.09.2023 18:40","","0.18 NTU","3.55 mg/L","7.45","23.09.2023 18:42"
"Muuli VKM","23.09.2023 18:35","","0.2 NTU","3.53 mg/L","7.45","23.09.2023 18:37"
"Muuli VKM","23.09.2023 18:30","","0.13 NTU","3.5 mg/L","7.45","23.09.2023 18:32"
"Muuli VKM","23.09.2023 18:25","","0.12 NTU","3.48 mg/L","7.45","23.09.2023 18:27"
"Muuli VKM","23.09.2023 18:20","","0.16 NTU","3.45 mg/L","7.45","23.09.2023 18:22"
"Muuli VKM","23.09.2023 18:15","","0.15 NTU","3.42 mg/L","7.45","23.09.2023 18:17"
"Muuli VKM","23.09.2023 18:10","","0.14 NTU","3.4 mg/L","7.45","23.09.2023 18:12"
"Muuli VKM","23.09.2023 18:05","","0.2 NTU","3.39 mg/L","7.46","23.09.2023 18:07"
"Muuli VKM","23.09.2023 18:00","","0.19 NTU","3.41 mg/L","7.46","23.09.2023 18:02"
"Muuli VKM","23.09.2023 17:55","","0.16 NTU","3.45 mg/L","7.46","23.09.2023 17:57"
"Muuli VKM","23.09.2023 17:50","","0.16 NTU","3.49 mg/L","7.46","23.09.2023 17:52"
"Muuli VKM","23.09.2023 17:45","","0.14 NTU","3.54 mg/L","7.46","23.09.2023 17:47"
"Muuli VKM","23.09.2023 17:40","","0.09 NTU","3.57 mg/L","7.46","23.09.2023 17:42"
"Muuli VKM","23.09.2023 17:35","","0.1 NTU","3.58 mg/L","7.46","23.09.2023 17:37"
"Muuli VKM","23.09.2023 17:30","","0.08 NTU","3.56 mg/L","7.47","23.09.2023 17:32"
"Muuli VKM","23.09.2023 17:25","","0.05 NTU","3.54 mg/L","7.47","23.09.2023 17:27"
"Muuli VKM","23.09.2023 17:20","","0.08 NTU","3.52 mg/L","7.47","23.09.2023 17:22"
"Muuli VKM","23.09.2023 17:15","","0.07 NTU","3.5 mg/L","7.47","23.09.2023 17:17"
"Muuli VKM","23.09.2023 17:10","","0.08 NTU","3.49 mg/L","7.47","23.09.2023 17:12"
"Muuli VKM","23.09.2023 17:05","","0.1 NTU","3.49 mg/L","7.48","23.09.2023 17:07"
"Muuli VKM","23.09.2023 17:00","","0.12 NTU","3.5 mg/L","7.48","23.09.2023 17:02"
"Muuli VKM","23.09.2023 16:55","","0.13 NTU","3.51 mg/L","7.48","23.09.2023 16:57"
"Muuli VKM","23.09.2023 16:50","","0.15 NTU","3.53 mg/L","7.48","23.09.2023 16:52"
"Muuli VKM","23.09.2023 16:45","","0.14 NTU","3.55 mg/L","7.48","23.09.2023 16:47"
"Muuli VKM","23.09.2023 16:40","","0.12 NTU","3.57 mg/L","7.48","23.09.2023 16:42"
"Muuli VKM","23.09.2023 16:35","","0.09 NTU","3.58 mg/L","7.49","23.09.2023 16:37"
"Muuli VKM","23.09.2023 16:30","","0.08 NTU","3.6 mg/L","7.49","23.09.2023 16:32"
"Muuli VKM","23.09.2023 16:25","","0.09 NTU","3.61 mg/L","7.49","23.09.2023 16:27"
"Muuli VKM","23.09.2023 16:20","","0.07 NTU","3.63 mg/L","7.5","23.09.2023 16:22"
"Muuli VKM","23.09.2023 16:15","","0.09 NTU","3.65 mg/L","7.5","23.09.2023 16:17"
"Muuli VKM","23.09.2023 16:10","","0.11 NTU","3.66 mg/L","7.5","23.09.2023 16:12"
"Muuli VKM","23.09.2023 16:05","","0.12 NTU","3.63 mg/L","7.51","23.09.2023 16:07"
"Muuli VKM","23.09.2023 16:00","","0.14 NTU","3.62 mg/L","7.51","23.09.2023 16:02"
"Muuli VKM","23.09.2023 15:55","","0.16 NTU","3.59 mg/L","7.51","23.09.2023 15:57"
"Muuli VKM","23.09.2023 15:50","","0.16 NTU","3.57 mg/L","7.51","23.09.2023 15:52"
"Muuli VKM","23.09.2023 15:45","","0.15 NTU","3.56 mg/L","7.51","23.09.2023 15:47"
"Muuli VKM","23.09.2023 15:40","","0.12 NTU","3.6 mg/L","7.51","23.09.2023 15:42"
"Muuli VKM","23.09.2023 15:35","","0.07 NTU","3.63 mg/L","7.51","23.09.2023 15:37"
"Muuli VKM","23.09.2023 15:30","","0.06 NTU","3.66 mg/L","7.52","23.09.2023 15:32"
"Muuli VKM","23.09.2023 15:25","","0.06 NTU","3.69 mg/L","7.52","23.09.2023 15:27"
"Muuli VKM","23.09.2023 15:20","","0.06 NTU","3.74 mg/L","7.52","23.09.2023 15:22"
"Muuli VKM","23.09.2023 15:15","","0.07 NTU","3.79 mg/L","7.52","23.09.2023 15:17"
"Muuli VKM","23.09.2023 15:10","","0.07 NTU","3.84 mg/L","7.52","23.09.2023 15:12"
"Muuli VKM","23.09.2023 15:05","","0.06 NTU","3.83 mg/L","7.53","23.09.2023 15:07"
"Muuli VKM","23.09.2023 15:00","","0.04 NTU","3.77 mg/L","7.53","23.09.2023 15:02"
"Muuli VKM","23.09.2023 14:55","","0.05 NTU","3.78 mg/L","7.53","23.09.2023 14:57"
"Muuli VKM","23.09.2023 14:50","","0.06 NTU","3.79 mg/L","7.53","23.09.2023 14:52"
"Muuli VKM","23.09.2023 14:45","","2.67 NTU","3.83 mg/L","7.54","23.09.2023 14:47"
"Muuli VKM","23.09.2023 14:40","","2.68 NTU","3.87 mg/L","7.54","23.09.2023 14:42"
"Muuli VKM","23.09.2023 14:35","","2.69 NTU","3.91 mg/L","7.54","23.09.2023 14:37"
"Muuli VKM","23.09.2023 14:30","","2.67 NTU","3.9 mg/L","7.54","23.09.2023 14:32"
"Muuli VKM","23.09.2023 14:25","","2.65 NTU","3.92 mg/L","7.54","23.09.2023 14:27"
"Muuli VKM","23.09.2023 14:20","","0.04 NTU","3.96 mg/L","7.53","23.09.2023 14:22"
"Muuli VKM","23.09.2023 14:15","","0.05 NTU","4 mg/L","7.52","23.09.2023 14:17"
"Muuli VKM","23.09.2023 14:10","","0.06 NTU","4.04 mg/L","7.52","23.09.2023 14:12"
"Muuli VKM","23.09.2023 14:05","","0.06 NTU","4.02 mg/L","7.52","23.09.2023 14:07"
"Muuli VKM","23.09.2023 14:00","","0.08 NTU","3.95 mg/L","7.52","23.09.2023 14:02"
"Muuli VKM","23.09.2023 13:55","","0.14 NTU","3.84 mg/L","7.53","23.09.2023 13:57"
"Muuli VKM","23.09.2023 13:50","","0.14 NTU","3.71 mg/L","7.53","23.09.2023 13:52"
"Muuli VKM","23.09.2023 13:45","","0.11 NTU","3.57 mg/L","7.53","23.09.2023 13:47"
"Muuli VKM","23.09.2023 13:40","","0.11 NTU","3.45 mg/L","7.53","23.09.2023 13:42"
"Muuli VKM","23.09.2023 13:35","","0.11 NTU","3.33 mg/L","7.53","23.09.2023 13:37"
"Muuli VKM","23.09.2023 13:30","","0.06 NTU","3.23 mg/L","7.53","23.09.2023 13:32"
"Muuli VKM","23.09.2023 13:25","","0.04 NTU","3.2 mg/L","7.53","23.09.2023 13:27"
"Muuli VKM","23.09.2023 13:20","","0.04 NTU","3.99 mg/L","7.53","23.09.2023 13:22"
"Muuli VKM","23.09.2023 13:15","","0.03 NTU","4.07 mg/L","7.54","23.09.2023 13:17"
"Muuli VKM","23.09.2023 13:10","","0.02 NTU","4.11 mg/L","7.53","23.09.2023 13:12"
"Muuli VKM","23.09.2023 13:05","","0.02 NTU","4.13 mg/L","7.53","23.09.2023 13:07"
"Muuli VKM","23.09.2023 13:00","","0.05 NTU","4.15 mg/L","7.54","23.09.2023 13:02"
"Muuli VKM","23.09.2023 12:55","","0.06 NTU","4.18 mg/L","7.54","23.09.2023 13:02"
"Muuli VKM","23.09.2023 12:50","","0.09 NTU","4.24 mg/L","7.54","23.09.2023 12:52"
"Muuli VKM","23.09.2023 12:45","","0.08 NTU","4.26 mg/L","7.54","23.09.2023 12:47"
"Muuli VKM","23.09.2023 12:40","","0.09 NTU","4.27 mg/L","7.54","23.09.2023 12:42"
"Muuli VKM","23.09.2023 12:35","","0.07 NTU","4.26 mg/L","7.53","23.09.2023 12:37"
"Muuli VKM","23.09.2023 12:30","","0.07 NTU","4.26 mg/L","7.53","23.09.2023 12:32"
"Muuli VKM","23.09.2023 12:25","","0.04 NTU","4.27 mg/L","7.53","23.09.2023 12:27"
"Muuli VKM","23.09.2023 12:20","","0.05 NTU","4.27 mg/L","7.52","23.09.2023 12:22"
"Muuli VKM","23.09.2023 12:15","","0.02 NTU","4.27 mg/L","7.52","23.09.2023 12:17"
"Muuli VKM","23.09.2023 12:10","","0.02 NTU","4.25 mg/L","7.51","23.09.2023 12:12"
"Muuli VKM","23.09.2023 12:05","","0.02 NTU","4.21 mg/L","7.5","23.09.2023 12:07"
"Muuli VKM","23.09.2023 12:00","","0.02 NTU","4.19 mg/L","7.5","23.09.2023 12:02"
"Muuli VKM","23.09.2023 11:55","","0.03 NTU","4.13 mg/L","7.49","23.09.2023 11:57"
"Muuli VKM","23.09.2023 11:50","","0.03 NTU","4.07 mg/L","7.48","23.09.2023 11:52"
"Muuli VKM","23.09.2023 11:45","","0.03 NTU","4.03 mg/L","7.46","23.09.2023 11:47"
"Muuli VKM","23.09.2023 11:40","","0.02 NTU","4.03 mg/L","7.45","23.09.2023 11:42"
"Muuli VKM","23.09.2023 11:35","","0.02 NTU","4.04 mg/L","7.43","23.09.2023 11:37"
"Muuli VKM","23.09.2023 11:30","","","4.05 mg/L","7.43","23.09.2023 11:32"
"Muuli VKM","23.09.2023 11:25","","0.01 NTU","4.08 mg/L","7.43","23.09.2023 11:27"
"Muuli VKM","23.09.2023 11:20","","0.01 NTU","4.1 mg/L","7.43","23.09.2023 11:22"
"Muuli VKM","23.09.2023 11:15","","0.02 NTU","4.11 mg/L","7.42","23.09.2023 11:17"
"Muuli VKM","23.09.2023 11:10","","0.02 NTU","4.13 mg/L","7.42","23.09.2023 11:12"
"Muuli VKM","23.09.2023 11:05","","0.03 NTU","4.14 mg/L","7.42","23.09.2023 11:07"
"Muuli VKM","23.09.2023 11:00","","0.03 NTU","4.17 mg/L","7.43","23.09.2023 11:02"
"Muuli VKM","23.09.2023 10:55","","0.02 NTU","4.2 mg/L","7.43","23.09.2023 10:57"
"Muuli VKM","23.09.2023 10:50","","0.01 NTU","4.21 mg/L","7.43","23.09.2023 10:52"
"Muuli VKM","23.09.2023 10:45","","0.01 NTU","4.23 mg/L","7.43","23.09.2023 10:47"
"Muuli VKM","23.09.2023 10:40","","","4.27 mg/L","7.43","23.09.2023 10:42"
"Muuli VKM","23.09.2023 10:35","","","4.29 mg/L","7.43","23.09.2023 10:37"
"Muuli VKM","23.09.2023 10:30","","0.02 NTU","4.33 mg/L","7.43","23.09.2023 10:32"
"Muuli VKM","23.09.2023 10:25","","0.04 NTU","4.36 mg/L","7.43","23.09.2023 10:27"
"Muuli VKM","23.09.2023 10:20","","0.04 NTU","4.38 mg/L","7.43","23.09.2023 10:22"
"Muuli VKM","23.09.2023 10:15","","0.05 NTU","4.41 mg/L","7.43","23.09.2023 10:17"
"Muuli VKM","23.09.2023 10:10","","0.08 NTU","4.44 mg/L","7.43","23.09.2023 10:12"
"Muuli VKM","23.09.2023 10:05","","0.06 NTU","4.45 mg/L","7.42","23.09.2023 10:07"
"Muuli VKM","23.09.2023 10:00","","0.05 NTU","4.42 mg/L","7.42","23.09.2023 10:02"
"Muuli VKM","23.09.2023 09:55","","0.06 NTU","4.34 mg/L","7.43","23.09.2023 10:02"
"Muuli VKM","23.09.2023 09:50","","0.06 NTU","4.28 mg/L","7.43","23.09.2023 09:52"
"Muuli VKM","23.09.2023 09:45","","0.08 NTU","4.23 mg/L","7.43","23.09.2023 09:47"
"Muuli VKM","23.09.2023 09:40","","0.11 NTU","4.19 mg/L","7.43","23.09.2023 09:42"
"Muuli VKM","23.09.2023 09:35","","0.13 NTU","4.21 mg/L","7.43","23.09.2023 09:37"
"Muuli VKM","23.09.2023 09:30","","0.14 NTU","4.29 mg/L","7.43","23.09.2023 09:32"
"Muuli VKM","23.09.2023 09:25","","0.13 NTU","4.43 mg/L","7.43","23.09.2023 09:27"
"Muuli VKM","23.09.2023 09:20","","0.09 NTU","4.63 mg/L","7.43","23.09.2023 09:22"
"Muuli VKM","23.09.2023 09:15","","0.09 NTU","4.69 mg/L","7.43","23.09.2023 09:17"
"Muuli VKM","23.09.2023 09:10","","0.1 NTU","4.52 mg/L","7.43","23.09.2023 09:12"
"Muuli VKM","23.09.2023 09:05","","0.08 NTU","4.27 mg/L","7.43","23.09.2023 09:07"
"Muuli VKM","23.09.2023 09:00","","0.09 NTU","4.12 mg/L","7.42","23.09.2023 09:02"
"Muuli VKM","23.09.2023 08:55","","0.09 NTU","3.98 mg/L","7.41","23.09.2023 08:57"
"Muuli VKM","23.09.2023 08:50","","0.07 NTU","3.83 mg/L","7.41","23.09.2023 08:52"
"Muuli VKM","23.09.2023 08:45","","0.04 NTU","3.76 mg/L","7.42","23.09.2023 08:47"
"Muuli VKM","23.09.2023 08:40","","0.04 NTU","3.89 mg/L","7.41","23.09.2023 08:42"
"Muuli VKM","23.09.2023 08:35","","0.05 NTU","4.13 mg/L","7.41","23.09.2023 08:37"
"Muuli VKM","23.09.2023 08:30","","0.03 NTU","4.18 mg/L","7.42","23.09.2023 08:32"
"Muuli VKM","23.09.2023 08:25","","0.05 NTU","4.14 mg/L","7.42","23.09.2023 08:27"
"Muuli VKM","23.09.2023 08:20","","0.06 NTU","4.16 mg/L","7.42","23.09.2023 08:22"
"Muuli VKM","23.09.2023 08:15","","0.05 NTU","4.19 mg/L","7.42","23.09.2023 08:17"
"Muuli VKM","23.09.2023 08:10","","0.05 NTU","4.2 mg/L","7.42","23.09.2023 08:12"
"Muuli VKM","23.09.2023 08:05","","0.05 NTU","4.2 mg/L","7.42","23.09.2023 08:07"
"Muuli VKM","23.09.2023 08:00","","0.05 NTU","4.2 mg/L","7.42","23.09.2023 08:02"
"Muuli VKM","23.09.2023 07:55","","0.06 NTU","4.2 mg/L","7.42","23.09.2023 07:57"
"Muuli VKM","23.09.2023 07:50","","0.09 NTU","4.22 mg/L","7.42","23.09.2023 07:52"
"Muuli VKM","23.09.2023 07:45","","0.07 NTU","4.27 mg/L","7.42","23.09.2023 07:47"
"Muuli VKM","23.09.2023 07:40","","0.08 NTU","4.33 mg/L","7.42","23.09.2023 07:42"
"Muuli VKM","23.09.2023 07:35","","0.07 NTU","4.36 mg/L","7.42","23.09.2023 07:37"
"Muuli VKM","23.09.2023 07:30","","0.04 NTU","4.37 mg/L","7.43","23.09.2023 07:32"
"Muuli VKM","23.09.2023 07:25","","0.02 NTU","4.38 mg/L","7.43","23.09.2023 07:27"
"Muuli VKM","23.09.2023 07:20","","0.05 NTU","4.32 mg/L","7.43","23.09.2023 07:22"
"Muuli VKM","23.09.2023 07:15","","0.06 NTU","4.26 mg/L","7.43","23.09.2023 07:17"
"Muuli VKM","23.09.2023 07:10","","0.05 NTU","4.23 mg/L","7.43","23.09.2023 07:12"
"Muuli VKM","23.09.2023 07:05","","0.06 NTU","4.18 mg/L","7.43","23.09.2023 07:07"
"Muuli VKM","23.09.2023 07:00","","0.1 NTU","4.13 mg/L","7.43","23.09.2023 07:02"
"Muuli VKM","23.09.2023 06:55","","0.06 NTU","4.08 mg/L","7.43","23.09.2023 06:57"
"Muuli VKM","23.09.2023 06:50","","0.08 NTU","4.03 mg/L","7.43","23.09.2023 06:52"
"Muuli VKM","23.09.2023 06:45","","0.08 NTU","3.93 mg/L","7.43","23.09.2023 06:47"
"Muuli VKM","23.09.2023 06:40","","0.09 NTU","3.83 mg/L","7.43","23.09.2023 06:42"
"Muuli VKM","23.09.2023 06:35","","0.05 NTU","3.72 mg/L","7.43","23.09.2023 06:37"
"Muuli VKM","23.09.2023 06:30","","0.08 NTU","3.61 mg/L","7.43","23.09.2023 06:32"
"Muuli VKM","23.09.2023 06:25","","0.13 NTU","3.53 mg/L","7.44","23.09.2023 06:27"
"Muuli VKM","23.09.2023 06:20","","0.19 NTU","3.51 mg/L","7.43","23.09.2023 06:22"
"Muuli VKM","23.09.2023 06:15","","0.18 NTU","3.5 mg/L","7.43","23.09.2023 06:17"
"Muuli VKM","23.09.2023 06:10","","0.23 NTU","3.48 mg/L","7.44","23.09.2023 06:12"
"Muuli VKM","23.09.2023 06:05","","0.2 NTU","3.42 mg/L","7.44","23.09.2023 06:07"
"Muuli VKM","23.09.2023 06:00","","0.16 NTU","3.36 mg/L","7.44","23.09.2023 06:02"
"Muuli VKM","23.09.2023 05:55","","0.11 NTU","3.33 mg/L","7.44","23.09.2023 05:57"
"Muuli VKM","23.09.2023 05:50","","0.12 NTU","3.31 mg/L","7.44","23.09.2023 05:52"
"Muuli VKM","23.09.2023 05:45","","0.07 NTU","3.28 mg/L","7.43","23.09.2023 05:47"
"Muuli VKM","23.09.2023 05:40","","0.07 NTU","3.25 mg/L","7.43","23.09.2023 05:42"
"Muuli VKM","23.09.2023 05:35","","0.07 NTU","3.23 mg/L","7.43","23.09.2023 05:37"
"Muuli VKM","23.09.2023 05:30","","0.09 NTU","3.21 mg/L","7.44","23.09.2023 05:32"
"Muuli VKM","23.09.2023 05:25","","0.07 NTU","3.19 mg/L","7.43","23.09.2023 05:27"
"Muuli VKM","23.09.2023 05:20","","0.1 NTU","3.19 mg/L","7.44","23.09.2023 05:22"
"Muuli VKM","23.09.2023 05:15","","0.12 NTU","3.18 mg/L","7.44","23.09.2023 05:17"
"Muuli VKM","23.09.2023 05:10","","0.13 NTU","3.19 mg/L","7.44","23.09.2023 05:12"
"Muuli VKM","23.09.2023 05:05","","0.14 NTU","3.22 mg/L","7.44","23.09.2023 05:07"
"Muuli VKM","23.09.2023 05:00","","0.14 NTU","3.24 mg/L","7.44","23.09.2023 05:02"
"Muuli VKM","23.09.2023 04:55","","0.12 NTU","3.27 mg/L","7.43","23.09.2023 04:57"
"Muuli VKM","23.09.2023 04:50","","0.1 NTU","3.26 mg/L","7.43","23.09.2023 04:52"
"Muuli VKM","23.09.2023 04:45","","0.1 NTU","3.26 mg/L","7.43","23.09.2023 04:47"
"Muuli VKM","23.09.2023 04:40","","0.06 NTU","3.24 mg/L","7.43","23.09.2023 04:42"
"Muuli VKM","23.09.2023 04:35","","0.04 NTU","3.23 mg/L","7.43","23.09.2023 04:37"
"Muuli VKM","23.09.2023 04:30","","0.03 NTU","3.21 mg/L","7.42","23.09.2023 04:32"
"Muuli VKM","23.09.2023 04:25","","0.02 NTU","3.21 mg/L","7.42","23.09.2023 04:27"
"Muuli VKM","23.09.2023 04:20","","0.02 NTU","3.21 mg/L","7.43","23.09.2023 04:22"
"Muuli VKM","23.09.2023 04:15","","0.03 NTU","3.22 mg/L","7.42","23.09.2023 04:17"
"Muuli VKM","23.09.2023 04:10","","0.45 NTU","3.22 mg/L","7.42","23.09.2023 04:12"
"Muuli VKM","23.09.2023 04:05","","0.46 NTU","3.21 mg/L","7.42","23.09.2023 04:07"
"Muuli VKM","23.09.2023 04:00","","0.47 NTU","3.22 mg/L","7.42","23.09.2023 04:02"
"Muuli VKM","23.09.2023 03:55","","0.47 NTU","3.21 mg/L","7.42","23.09.2023 03:57"
"Muuli VKM","23.09.2023 03:50","","0.48 NTU","3.2 mg/L","7.42","23.09.2023 03:52"
"Muuli VKM","23.09.2023 03:45","","0.06 NTU","3.2 mg/L","7.42","23.09.2023 03:47"
