"Seade","Mõõtmise aeg","elektrijuhtivus","hägusus","hapnik","pH","Laekumise aeg"
"Muuli VKM","02.04.2024 12:40","974 μS/cm","385.98 NTU","9.8 mg/L","7.7","02.04.2024 12:42"
"Muuli VKM","02.04.2024 12:35","973 μS/cm","384.84 NTU","9.8 mg/L","7.7","02.04.2024 12:37"
"Muuli VKM","02.04.2024 12:30","974 μS/cm","383.57 NTU","9.81 mg/L","7.7","02.04.2024 12:32"
"Muuli VKM","02.04.2024 12:25","974 μS/cm","382.54 NTU","9.8 mg/L","7.7","02.04.2024 12:27"
"Muuli VKM","02.04.2024 12:20","973 μS/cm","381.48 NTU","9.85 mg/L","7.7","02.04.2024 12:22"
"Muuli VKM","02.04.2024 12:15","973 μS/cm","380.59 NTU","9.84 mg/L","7.7","02.04.2024 12:17"
"Muuli VKM","02.04.2024 12:10","973 μS/cm","379.93 NTU","9.87 mg/L","7.7","02.04.2024 12:12"
"Muuli VKM","02.04.2024 12:05","973 μS/cm","379.51 NTU","9.87 mg/L","7.7","02.04.2024 12:07"
"Muuli VKM","02.04.2024 12:00","969 μS/cm","379.35 NTU","9.85 mg/L","7.7","02.04.2024 12:02"
"Muuli VKM","02.04.2024 11:55","964 μS/cm","378.77 NTU","9.86 mg/L","7.71","02.04.2024 11:57"
"Muuli VKM","02.04.2024 11:50","961 μS/cm","379.63 NTU","9.9 mg/L","7.71","02.04.2024 11:52"
"Muuli VKM","02.04.2024 11:45","959 μS/cm","381.02 NTU","9.9 mg/L","7.71","02.04.2024 11:47"
"Muuli VKM","02.04.2024 11:40","957 μS/cm","382.65 NTU","9.91 mg/L","7.71","02.04.2024 11:42"
"Muuli VKM","02.04.2024 11:35","955 μS/cm","384.47 NTU","9.91 mg/L","7.71","02.04.2024 11:37"
"Muuli VKM","02.04.2024 11:30","952 μS/cm","386.28 NTU","9.94 mg/L","7.72","02.04.2024 11:32"
"Muuli VKM","02.04.2024 11:25","950 μS/cm","388.09 NTU","9.91 mg/L","7.72","02.04.2024 11:27"
"Muuli VKM","02.04.2024 11:20","948 μS/cm","389.76 NTU","9.96 mg/L","7.72","02.04.2024 11:22"
"Muuli VKM","02.04.2024 11:15","950 μS/cm","391.22 NTU","9.97 mg/L","7.73","02.04.2024 11:17"
"Muuli VKM","02.04.2024 11:10","952 μS/cm","392.47 NTU","9.9 mg/L","7.74","02.04.2024 11:17"
"Muuli VKM","02.04.2024 11:05","952 μS/cm","394.23 NTU","9.79 mg/L","7.72","02.04.2024 11:07"
"Muuli VKM","02.04.2024 11:00","950 μS/cm","394.62 NTU","9.69 mg/L","7.69","02.04.2024 11:02"
"Muuli VKM","02.04.2024 10:55","950 μS/cm","394.64 NTU","9.7 mg/L","7.69","02.04.2024 10:57"
"Muuli VKM","02.04.2024 10:50","951 μS/cm","394.45 NTU","9.72 mg/L","7.69","02.04.2024 10:52"
"Muuli VKM","02.04.2024 10:45","951 μS/cm","393.98 NTU","9.72 mg/L","7.69","02.04.2024 10:52"
"Muuli VKM","02.04.2024 10:40","951 μS/cm","393.64 NTU","9.7 mg/L","7.69","02.04.2024 10:42"
"Muuli VKM","02.04.2024 10:35","951 μS/cm","393.12 NTU","9.7 mg/L","7.69","02.04.2024 10:42"
"Muuli VKM","02.04.2024 10:30","951 μS/cm","392.52 NTU","9.73 mg/L","7.69","02.04.2024 10:37"
"Muuli VKM","02.04.2024 10:25","950 μS/cm","391.98 NTU","9.75 mg/L","7.69","02.04.2024 10:32"
"Muuli VKM","02.04.2024 10:20","950 μS/cm","391.24 NTU","9.73 mg/L","7.69","02.04.2024 10:22"
"Muuli VKM","02.04.2024 10:15","950 μS/cm","390.53 NTU","9.77 mg/L","7.69","02.04.2024 10:17"
"Muuli VKM","02.04.2024 10:10","951 μS/cm","389.68 NTU","9.76 mg/L","7.69","02.04.2024 10:12"
"Muuli VKM","02.04.2024 10:05","951 μS/cm","389.01 NTU","9.76 mg/L","7.69","02.04.2024 10:07"
"Muuli VKM","02.04.2024 10:00","951 μS/cm","387.89 NTU","9.75 mg/L","7.69","02.04.2024 10:02"
"Muuli VKM","02.04.2024 09:55","951 μS/cm","387.76 NTU","9.76 mg/L","7.69","02.04.2024 09:57"
"Muuli VKM","02.04.2024 09:50","952 μS/cm","388.51 NTU","9.78 mg/L","7.69","02.04.2024 09:52"
"Muuli VKM","02.04.2024 09:45","948 μS/cm","386.42 NTU","9.78 mg/L","7.69","02.04.2024 09:47"
"Muuli VKM","02.04.2024 09:40","943 μS/cm","384.33 NTU","9.8 mg/L","7.7","02.04.2024 09:42"
"Muuli VKM","02.04.2024 09:35","938 μS/cm","382.23 NTU","9.79 mg/L","7.7","02.04.2024 09:37"
"Muuli VKM","02.04.2024 09:30","934 μS/cm","380.23 NTU","9.79 mg/L","7.7","02.04.2024 09:32"
"Muuli VKM","02.04.2024 09:25","929 μS/cm","378.29 NTU","9.8 mg/L","7.7","02.04.2024 09:27"
"Muuli VKM","02.04.2024 09:20","925 μS/cm","376.31 NTU","9.78 mg/L","7.7","02.04.2024 09:22"
"Muuli VKM","02.04.2024 09:15","919 μS/cm","374.3 NTU","9.74 mg/L","7.69","02.04.2024 09:17"
"Muuli VKM","02.04.2024 09:10","912 μS/cm","372.79 NTU","9.66 mg/L","7.69","02.04.2024 09:17"
"Muuli VKM","02.04.2024 09:05","904 μS/cm","370.33 NTU","9.57 mg/L","7.68","02.04.2024 09:17"
"Muuli VKM","02.04.2024 09:00","916 μS/cm","367.08 NTU","9.64 mg/L","7.68","02.04.2024 09:02"
"Muuli VKM","02.04.2024 08:55","916 μS/cm","366.67 NTU","9.67 mg/L","7.69","02.04.2024 09:02"
"Muuli VKM","02.04.2024 08:50","916 μS/cm","366.38 NTU","9.66 mg/L","7.69","02.04.2024 08:57"
"Muuli VKM","02.04.2024 08:45","916 μS/cm","365.96 NTU","9.64 mg/L","7.69","02.04.2024 08:47"
"Muuli VKM","02.04.2024 08:40","916 μS/cm","365.61 NTU","9.65 mg/L","7.69","02.04.2024 08:42"
"Muuli VKM","02.04.2024 08:35","916 μS/cm","365.26 NTU","9.69 mg/L","7.69","02.04.2024 08:42"
"Muuli VKM","02.04.2024 08:30","916 μS/cm","364.98 NTU","9.65 mg/L","7.69","02.04.2024 08:32"
"Muuli VKM","02.04.2024 08:25","916 μS/cm","364.64 NTU","9.69 mg/L","7.69","02.04.2024 08:27"
"Muuli VKM","02.04.2024 08:20","916 μS/cm","364.23 NTU","9.68 mg/L","7.69","02.04.2024 08:22"
"Muuli VKM","02.04.2024 08:15","916 μS/cm","363.76 NTU","9.69 mg/L","7.69","02.04.2024 08:17"
"Muuli VKM","02.04.2024 08:10","916 μS/cm","363.03 NTU","9.69 mg/L","7.69","02.04.2024 08:12"
"Muuli VKM","02.04.2024 08:05","916 μS/cm","362.55 NTU","9.72 mg/L","7.69","02.04.2024 08:07"
"Muuli VKM","02.04.2024 08:00","916 μS/cm","372.21 NTU","9.71 mg/L","7.69","02.04.2024 08:02"
"Muuli VKM","02.04.2024 07:55","916 μS/cm","372.5 NTU","9.72 mg/L","7.7","02.04.2024 07:57"
"Muuli VKM","02.04.2024 07:50","916 μS/cm","373.92 NTU","9.74 mg/L","7.7","02.04.2024 07:52"
"Muuli VKM","02.04.2024 07:45","916 μS/cm","373.45 NTU","9.72 mg/L","7.7","02.04.2024 07:47"
"Muuli VKM","02.04.2024 07:40","916 μS/cm","373.12 NTU","9.73 mg/L","7.7","02.04.2024 07:47"
"Muuli VKM","02.04.2024 07:35","916 μS/cm","372.61 NTU","9.73 mg/L","7.7","02.04.2024 07:37"
"Muuli VKM","02.04.2024 07:30","917 μS/cm","372.07 NTU","9.76 mg/L","7.71","02.04.2024 07:32"
"Muuli VKM","02.04.2024 07:25","917 μS/cm","371.79 NTU","9.77 mg/L","7.71","02.04.2024 07:27"
"Muuli VKM","02.04.2024 07:20","918 μS/cm","371.54 NTU","9.78 mg/L","7.71","02.04.2024 07:22"
"Muuli VKM","02.04.2024 07:15","918 μS/cm","371.23 NTU","9.74 mg/L","7.71","02.04.2024 07:17"
"Muuli VKM","02.04.2024 07:10","918 μS/cm","360.57 NTU","9.65 mg/L","7.7","02.04.2024 07:12"
"Muuli VKM","02.04.2024 07:05","919 μS/cm","359.35 NTU","9.57 mg/L","7.7","02.04.2024 07:07"
"Muuli VKM","02.04.2024 07:00","916 μS/cm","356.83 NTU","9.43 mg/L","7.66","02.04.2024 07:07"
"Muuli VKM","02.04.2024 06:55","916 μS/cm","355.89 NTU","9.43 mg/L","7.66","02.04.2024 06:57"
"Muuli VKM","02.04.2024 06:50","916 μS/cm","354.81 NTU","9.43 mg/L","7.66","02.04.2024 06:57"
"Muuli VKM","02.04.2024 06:45","916 μS/cm","353.74 NTU","9.45 mg/L","7.66","02.04.2024 06:47"
"Muuli VKM","02.04.2024 06:40","916 μS/cm","352.54 NTU","9.45 mg/L","7.66","02.04.2024 06:42"
"Muuli VKM","02.04.2024 06:35","916 μS/cm","351.12 NTU","9.44 mg/L","7.66","02.04.2024 06:37"
"Muuli VKM","02.04.2024 06:30","916 μS/cm","349.8 NTU","9.46 mg/L","7.66","02.04.2024 06:32"
"Muuli VKM","02.04.2024 06:25","916 μS/cm","348.3 NTU","9.44 mg/L","7.66","02.04.2024 06:27"
"Muuli VKM","02.04.2024 06:20","916 μS/cm","346.81 NTU","9.49 mg/L","7.67","02.04.2024 06:27"
"Muuli VKM","02.04.2024 06:15","916 μS/cm","345.5 NTU","9.46 mg/L","7.67","02.04.2024 06:17"
"Muuli VKM","02.04.2024 06:10","916 μS/cm","344.39 NTU","9.47 mg/L","7.67","02.04.2024 06:12"
"Muuli VKM","02.04.2024 06:05","916 μS/cm","343.81 NTU","9.49 mg/L","7.67","02.04.2024 06:12"
"Muuli VKM","02.04.2024 06:00","917 μS/cm","345.37 NTU","9.5 mg/L","7.67","02.04.2024 06:02"
"Muuli VKM","02.04.2024 05:55","918 μS/cm","345.08 NTU","9.51 mg/L","7.67","02.04.2024 06:02"
"Muuli VKM","02.04.2024 05:50","921 μS/cm","344.91 NTU","9.48 mg/L","7.68","02.04.2024 05:52"
"Muuli VKM","02.04.2024 05:45","922 μS/cm","345.33 NTU","9.5 mg/L","7.68","02.04.2024 05:47"
"Muuli VKM","02.04.2024 05:40","922 μS/cm","345.75 NTU","9.5 mg/L","7.68","02.04.2024 05:42"
"Muuli VKM","02.04.2024 05:35","924 μS/cm","346.41 NTU","9.5 mg/L","7.68","02.04.2024 05:37"
"Muuli VKM","02.04.2024 05:30","924 μS/cm","347.36 NTU","9.52 mg/L","7.69","02.04.2024 05:32"
"Muuli VKM","02.04.2024 05:25","925 μS/cm","348.2 NTU","9.56 mg/L","7.69","02.04.2024 05:27"
"Muuli VKM","02.04.2024 05:20","925 μS/cm","349.09 NTU","9.54 mg/L","7.69","02.04.2024 05:22"
"Muuli VKM","02.04.2024 05:15","926 μS/cm","349.61 NTU","9.48 mg/L","7.69","02.04.2024 05:17"
"Muuli VKM","02.04.2024 05:10","926 μS/cm","348.12 NTU","9.41 mg/L","7.68","02.04.2024 05:12"
"Muuli VKM","02.04.2024 05:05","925 μS/cm","348.51 NTU","9.33 mg/L","7.67","02.04.2024 05:07"
"Muuli VKM","02.04.2024 05:00","922 μS/cm","349.06 NTU","9.23 mg/L","7.65","02.04.2024 05:02"
"Muuli VKM","02.04.2024 04:55","922 μS/cm","348.9 NTU","9.26 mg/L","7.65","02.04.2024 05:02"
"Muuli VKM","02.04.2024 04:50","922 μS/cm","348.88 NTU","9.22 mg/L","7.66","02.04.2024 04:52"
"Muuli VKM","02.04.2024 04:45","922 μS/cm","348.86 NTU","9.23 mg/L","7.66","02.04.2024 04:47"
"Muuli VKM","02.04.2024 04:40","922 μS/cm","348.64 NTU","9.23 mg/L","7.66","02.04.2024 04:42"
"Muuli VKM","02.04.2024 04:35","922 μS/cm","348.51 NTU","9.23 mg/L","7.66","02.04.2024 04:42"
"Muuli VKM","02.04.2024 04:30","922 μS/cm","348.13 NTU","9.25 mg/L","7.66","02.04.2024 04:32"
"Muuli VKM","02.04.2024 04:25","922 μS/cm","347.73 NTU","9.23 mg/L","7.66","02.04.2024 04:27"
"Muuli VKM","02.04.2024 04:20","922 μS/cm","347.15 NTU","9.25 mg/L","7.66","02.04.2024 04:22"
"Muuli VKM","02.04.2024 04:15","922 μS/cm","346.52 NTU","9.23 mg/L","7.66","02.04.2024 04:17"
"Muuli VKM","02.04.2024 04:10","922 μS/cm","345.62 NTU","9.23 mg/L","7.66","02.04.2024 04:12"
"Muuli VKM","02.04.2024 04:05","922 μS/cm","344.77 NTU","9.25 mg/L","7.66","02.04.2024 04:07"
"Muuli VKM","02.04.2024 04:00","921 μS/cm","345.46 NTU","9.24 mg/L","7.66","02.04.2024 04:02"
"Muuli VKM","02.04.2024 03:55","920 μS/cm","345.57 NTU","9.26 mg/L","7.66","02.04.2024 03:57"
"Muuli VKM","02.04.2024 03:50","919 μS/cm","345.23 NTU","9.26 mg/L","7.67","02.04.2024 03:52"
"Muuli VKM","02.04.2024 03:45","921 μS/cm","346.13 NTU","9.26 mg/L","7.67","02.04.2024 03:47"
"Muuli VKM","02.04.2024 03:40","924 μS/cm","347.05 NTU","9.29 mg/L","7.67","02.04.2024 03:42"
"Muuli VKM","02.04.2024 03:35","927 μS/cm","348.16 NTU","9.27 mg/L","7.67","02.04.2024 03:37"
"Muuli VKM","02.04.2024 03:30","931 μS/cm","349.39 NTU","9.26 mg/L","7.68","02.04.2024 03:32"
"Muuli VKM","02.04.2024 03:25","933 μS/cm","350.7 NTU","9.27 mg/L","7.68","02.04.2024 03:27"
"Muuli VKM","02.04.2024 03:20","937 μS/cm","352.21 NTU","9.28 mg/L","7.68","02.04.2024 03:22"
"Muuli VKM","02.04.2024 03:15","940 μS/cm","353.88 NTU","9.21 mg/L","7.68","02.04.2024 03:17"
"Muuli VKM","02.04.2024 03:10","944 μS/cm","353.91 NTU","9.06 mg/L","7.67","02.04.2024 03:12"
"Muuli VKM","02.04.2024 03:05","947 μS/cm","354.39 NTU","8.89 mg/L","7.66","02.04.2024 03:07"
"Muuli VKM","02.04.2024 03:00","941 μS/cm","355.31 NTU","8.67 mg/L","7.59","02.04.2024 03:02"
"Muuli VKM","02.04.2024 02:55","940 μS/cm","354.61 NTU","8.71 mg/L","7.59","02.04.2024 02:57"
"Muuli VKM","02.04.2024 02:50","940 μS/cm","353.8 NTU","8.7 mg/L","7.59","02.04.2024 02:52"
"Muuli VKM","02.04.2024 02:45","940 μS/cm","352.87 NTU","8.72 mg/L","7.59","02.04.2024 02:52"
"Muuli VKM","02.04.2024 02:40","940 μS/cm","351.77 NTU","8.71 mg/L","7.59","02.04.2024 02:42"
"Muuli VKM","02.04.2024 02:35","940 μS/cm","350.53 NTU","8.73 mg/L","7.59","02.04.2024 02:37"
"Muuli VKM","02.04.2024 02:30","940 μS/cm","349.43 NTU","8.75 mg/L","7.59","02.04.2024 02:32"
"Muuli VKM","02.04.2024 02:25","941 μS/cm","348.33 NTU","8.73 mg/L","7.6","02.04.2024 02:27"
"Muuli VKM","02.04.2024 02:20","940 μS/cm","347.04 NTU","8.73 mg/L","7.59","02.04.2024 02:22"
"Muuli VKM","02.04.2024 02:15","940 μS/cm","345.7 NTU","8.76 mg/L","7.6","02.04.2024 02:17"
"Muuli VKM","02.04.2024 02:10","940 μS/cm","344.41 NTU","8.75 mg/L","7.6","02.04.2024 02:12"
"Muuli VKM","02.04.2024 02:05","940 μS/cm","343.23 NTU","8.74 mg/L","7.6","02.04.2024 02:07"
"Muuli VKM","02.04.2024 02:00","939 μS/cm","346.09 NTU","8.75 mg/L","7.6","02.04.2024 02:02"
"Muuli VKM","02.04.2024 01:55","938 μS/cm","345.53 NTU","8.79 mg/L","7.6","02.04.2024 01:57"
"Muuli VKM","02.04.2024 01:50","937 μS/cm","346.97 NTU","8.79 mg/L","7.6","02.04.2024 01:52"
"Muuli VKM","02.04.2024 01:45","942 μS/cm","349.01 NTU","8.79 mg/L","7.61","02.04.2024 01:47"
"Muuli VKM","02.04.2024 01:40","947 μS/cm","351.04 NTU","8.79 mg/L","7.61","02.04.2024 01:42"
"Muuli VKM","02.04.2024 01:35","952 μS/cm","353.13 NTU","8.79 mg/L","7.61","02.04.2024 01:37"
"Muuli VKM","02.04.2024 01:30","957 μS/cm","355.48 NTU","8.78 mg/L","7.62","02.04.2024 01:32"
"Muuli VKM","02.04.2024 01:25","963 μS/cm","358.01 NTU","8.81 mg/L","7.62","02.04.2024 01:27"
"Muuli VKM","02.04.2024 01:20","968 μS/cm","360.77 NTU","8.81 mg/L","7.62","02.04.2024 01:22"
"Muuli VKM","02.04.2024 01:15","974 μS/cm","363.81 NTU","8.79 mg/L","7.62","02.04.2024 01:17"
"Muuli VKM","02.04.2024 01:10","980 μS/cm","362.93 NTU","8.69 mg/L","7.62","02.04.2024 01:12"
"Muuli VKM","02.04.2024 01:05","986 μS/cm","365.5 NTU","8.55 mg/L","7.62","02.04.2024 01:07"
"Muuli VKM","02.04.2024 01:00","985 μS/cm","366.39 NTU","8.38 mg/L","7.59","02.04.2024 01:02"
"Muuli VKM","02.04.2024 00:55","985 μS/cm","366.88 NTU","8.4 mg/L","7.59","02.04.2024 00:57"
"Muuli VKM","02.04.2024 00:50","985 μS/cm","367.4 NTU","8.41 mg/L","7.59","02.04.2024 00:52"
"Muuli VKM","02.04.2024 00:45","985 μS/cm","367.94 NTU","8.45 mg/L","7.59","02.04.2024 00:47"
"Muuli VKM","02.04.2024 00:40","985 μS/cm","368.65 NTU","8.49 mg/L","7.59","02.04.2024 00:42"
"Muuli VKM","02.04.2024 00:35","985 μS/cm","369.26 NTU","8.49 mg/L","7.6","02.04.2024 00:37"
"Muuli VKM","02.04.2024 00:30","985 μS/cm","369.74 NTU","8.53 mg/L","7.6","02.04.2024 00:32"
"Muuli VKM","02.04.2024 00:25","985 μS/cm","370.07 NTU","8.55 mg/L","7.6","02.04.2024 00:27"
"Muuli VKM","02.04.2024 00:20","985 μS/cm","370.43 NTU","8.56 mg/L","7.6","02.04.2024 00:22"
"Muuli VKM","02.04.2024 00:15","985 μS/cm","370.82 NTU","8.59 mg/L","7.6","02.04.2024 00:17"
"Muuli VKM","02.04.2024 00:10","985 μS/cm","371.21 NTU","8.6 mg/L","7.6","02.04.2024 00:12"
"Muuli VKM","02.04.2024 00:05","985 μS/cm","371.74 NTU","8.64 mg/L","7.61","02.04.2024 00:07"
"Muuli VKM","02.04.2024 00:00","986 μS/cm","373.07 NTU","8.66 mg/L","7.61","02.04.2024 00:02"
"Muuli VKM","01.04.2024 23:55","982 μS/cm","374.02 NTU","8.7 mg/L","7.61","01.04.2024 23:57"
"Muuli VKM","01.04.2024 23:50","977 μS/cm","374 NTU","8.72 mg/L","7.61","01.04.2024 23:52"
"Muuli VKM","01.04.2024 23:45","972 μS/cm","378.87 NTU","8.77 mg/L","7.61","01.04.2024 23:47"
"Muuli VKM","01.04.2024 23:40","967 μS/cm","383.95 NTU","8.78 mg/L","7.62","01.04.2024 23:42"
"Muuli VKM","01.04.2024 23:35","962 μS/cm","389.17 NTU","8.8 mg/L","7.62","01.04.2024 23:37"
"Muuli VKM","01.04.2024 23:30","957 μS/cm","394.55 NTU","8.83 mg/L","7.62","01.04.2024 23:32"
"Muuli VKM","01.04.2024 23:25","953 μS/cm","400 NTU","8.88 mg/L","7.62","01.04.2024 23:27"
"Muuli VKM","01.04.2024 23:20","948 μS/cm","405.48 NTU","8.93 mg/L","7.62","01.04.2024 23:22"
"Muuli VKM","01.04.2024 23:15","944 μS/cm","410.94 NTU","9.03 mg/L","7.63","01.04.2024 23:17"
"Muuli VKM","01.04.2024 23:10","941 μS/cm","415.58 NTU","9.06 mg/L","7.64","01.04.2024 23:12"
"Muuli VKM","01.04.2024 23:05","939 μS/cm","420.37 NTU","9.08 mg/L","7.65","01.04.2024 23:07"
"Muuli VKM","01.04.2024 23:00","931 μS/cm","425.96 NTU","8.99 mg/L","7.65","01.04.2024 23:02"
"Muuli VKM","01.04.2024 22:55","932 μS/cm","426.61 NTU","9 mg/L","7.66","01.04.2024 22:57"
"Muuli VKM","01.04.2024 22:50","932 μS/cm","426.91 NTU","9 mg/L","7.66","01.04.2024 22:52"
"Muuli VKM","01.04.2024 22:45","931 μS/cm","427.22 NTU","9.02 mg/L","7.66","01.04.2024 22:47"
"Muuli VKM","01.04.2024 22:40","931 μS/cm","427.44 NTU","8.99 mg/L","7.66","01.04.2024 22:42"
"Muuli VKM","01.04.2024 22:35","931 μS/cm","427.49 NTU","8.99 mg/L","7.66","01.04.2024 22:37"
"Muuli VKM","01.04.2024 22:30","932 μS/cm","427.05 NTU","9.01 mg/L","7.66","01.04.2024 22:32"
"Muuli VKM","01.04.2024 22:25","931 μS/cm","426.31 NTU","9.04 mg/L","7.66","01.04.2024 22:27"
"Muuli VKM","01.04.2024 22:20","932 μS/cm","432.62 NTU","9.08 mg/L","7.66","01.04.2024 22:22"
"Muuli VKM","01.04.2024 22:15","932 μS/cm","438.25 NTU","9.07 mg/L","7.66","01.04.2024 22:17"
"Muuli VKM","01.04.2024 22:10","931 μS/cm","442.98 NTU","9.07 mg/L","7.66","01.04.2024 22:12"
"Muuli VKM","01.04.2024 22:05","931 μS/cm","447.12 NTU","9.08 mg/L","7.66","01.04.2024 22:07"
"Muuli VKM","01.04.2024 22:00","931 μS/cm","444.15 NTU","9.09 mg/L","7.66","01.04.2024 22:02"
"Muuli VKM","01.04.2024 21:55","931 μS/cm","438.17 NTU","9.1 mg/L","7.67","01.04.2024 21:57"
"Muuli VKM","01.04.2024 21:50","932 μS/cm","435 NTU","9.1 mg/L","7.67","01.04.2024 21:52"
"Muuli VKM","01.04.2024 21:45","933 μS/cm","432.84 NTU","9.12 mg/L","7.67","01.04.2024 21:47"
"Muuli VKM","01.04.2024 21:40","935 μS/cm","430.97 NTU","9.15 mg/L","7.67","01.04.2024 21:42"
"Muuli VKM","01.04.2024 21:35","936 μS/cm","429.37 NTU","9.12 mg/L","7.67","01.04.2024 21:37"
"Muuli VKM","01.04.2024 21:30","938 μS/cm","420.36 NTU","9.17 mg/L","7.68","01.04.2024 21:32"
"Muuli VKM","01.04.2024 21:25","940 μS/cm","412.35 NTU","9.19 mg/L","7.68","01.04.2024 21:27"
"Muuli VKM","01.04.2024 21:20","942 μS/cm","405.19 NTU","9.21 mg/L","7.68","01.04.2024 21:22"
"Muuli VKM","01.04.2024 21:15","944 μS/cm","398.84 NTU","9.23 mg/L","7.68","01.04.2024 21:17"
"Muuli VKM","01.04.2024 21:10","946 μS/cm","399.69 NTU","9.25 mg/L","7.67","01.04.2024 21:12"
"Muuli VKM","01.04.2024 21:05","947 μS/cm","403.58 NTU","9.25 mg/L","7.67","01.04.2024 21:07"
"Muuli VKM","01.04.2024 21:00","942 μS/cm","404.72 NTU","9.14 mg/L","7.71","01.04.2024 21:02"
"Muuli VKM","01.04.2024 20:55","942 μS/cm","404.51 NTU","9.14 mg/L","7.71","01.04.2024 20:57"
"Muuli VKM","01.04.2024 20:50","942 μS/cm","404.46 NTU","9.13 mg/L","7.71","01.04.2024 20:52"
"Muuli VKM","01.04.2024 20:45","942 μS/cm","404.19 NTU","9.13 mg/L","7.71","01.04.2024 20:47"
"Muuli VKM","01.04.2024 20:40","941 μS/cm","403.76 NTU","9.14 mg/L","7.71","01.04.2024 20:42"
"Muuli VKM","01.04.2024 20:35","942 μS/cm","402.79 NTU","9.13 mg/L","7.7","01.04.2024 20:37"
"Muuli VKM","01.04.2024 20:30","942 μS/cm","401.97 NTU","9.15 mg/L","7.71","01.04.2024 20:32"
"Muuli VKM","01.04.2024 20:25","943 μS/cm","400.83 NTU","9.14 mg/L","7.71","01.04.2024 20:27"
"Muuli VKM","01.04.2024 20:20","943 μS/cm","399.81 NTU","9.16 mg/L","7.71","01.04.2024 20:22"
"Muuli VKM","01.04.2024 20:15","943 μS/cm","398.72 NTU","9.18 mg/L","7.71","01.04.2024 20:17"
"Muuli VKM","01.04.2024 20:10","942 μS/cm","397.69 NTU","9.18 mg/L","7.7","01.04.2024 20:12"
"Muuli VKM","01.04.2024 20:05","943 μS/cm","397.23 NTU","9.16 mg/L","7.71","01.04.2024 20:07"
"Muuli VKM","01.04.2024 20:00","943 μS/cm","395.91 NTU","9.16 mg/L","7.7","01.04.2024 20:02"
"Muuli VKM","01.04.2024 19:55","943 μS/cm","394.57 NTU","9.18 mg/L","7.7","01.04.2024 19:57"
"Muuli VKM","01.04.2024 19:50","944 μS/cm","394.36 NTU","9.21 mg/L","7.7","01.04.2024 19:52"
"Muuli VKM","01.04.2024 19:45","943 μS/cm","390.16 NTU","9.21 mg/L","7.71","01.04.2024 19:47"
"Muuli VKM","01.04.2024 19:40","941 μS/cm","386.25 NTU","9.24 mg/L","7.71","01.04.2024 19:42"
"Muuli VKM","01.04.2024 19:35","939 μS/cm","385.4 NTU","9.24 mg/L","7.71","01.04.2024 19:37"
"Muuli VKM","01.04.2024 19:30","938 μS/cm","384.16 NTU","9.25 mg/L","7.71","01.04.2024 19:32"
"Muuli VKM","01.04.2024 19:25","938 μS/cm","382.61 NTU","9.25 mg/L","7.72","01.04.2024 19:27"
"Muuli VKM","01.04.2024 19:20","937 μS/cm","380.25 NTU","9.27 mg/L","7.72","01.04.2024 19:22"
"Muuli VKM","01.04.2024 19:15","936 μS/cm","376.83 NTU","9.27 mg/L","7.71","01.04.2024 19:17"
"Muuli VKM","01.04.2024 19:10","935 μS/cm","373.53 NTU","9.22 mg/L","7.71","01.04.2024 19:12"
"Muuli VKM","01.04.2024 19:05","934 μS/cm","368.46 NTU","9.19 mg/L","7.71","01.04.2024 19:07"
"Muuli VKM","01.04.2024 19:00","937 μS/cm","354.63 NTU","9.16 mg/L","7.7","01.04.2024 19:02"
"Muuli VKM","01.04.2024 18:55","938 μS/cm","356.93 NTU","9.16 mg/L","7.7","01.04.2024 18:57"
"Muuli VKM","01.04.2024 18:50","939 μS/cm","336.2 NTU","9.19 mg/L","7.7","01.04.2024 18:52"
"Muuli VKM","01.04.2024 18:45","939 μS/cm","334.76 NTU","9.17 mg/L","7.7","01.04.2024 18:47"
"Muuli VKM","01.04.2024 18:40","939 μS/cm","333.22 NTU","9.19 mg/L","7.7","01.04.2024 18:42"
"Muuli VKM","01.04.2024 18:35","939 μS/cm","331.6 NTU","9.22 mg/L","7.7","01.04.2024 18:37"
"Muuli VKM","01.04.2024 18:30","939 μS/cm","330.01 NTU","9.21 mg/L","7.7","01.04.2024 18:32"
"Muuli VKM","01.04.2024 18:25","939 μS/cm","328.33 NTU","9.22 mg/L","7.7","01.04.2024 18:27"
"Muuli VKM","01.04.2024 18:20","939 μS/cm","326.5 NTU","9.23 mg/L","7.7","01.04.2024 18:22"
"Muuli VKM","01.04.2024 18:15","939 μS/cm","324.25 NTU","9.24 mg/L","7.7","01.04.2024 18:17"
"Muuli VKM","01.04.2024 18:10","939 μS/cm","321.71 NTU","9.26 mg/L","7.7","01.04.2024 18:12"
"Muuli VKM","01.04.2024 18:05","939 μS/cm","318.05 NTU","9.24 mg/L","7.7","01.04.2024 18:07"
"Muuli VKM","01.04.2024 18:00","940 μS/cm","315.1 NTU","9.27 mg/L","7.7","01.04.2024 18:02"
"Muuli VKM","01.04.2024 17:55","940 μS/cm","312.76 NTU","9.28 mg/L","7.7","01.04.2024 17:57"
"Muuli VKM","01.04.2024 17:50","940 μS/cm","312.97 NTU","9.3 mg/L","7.7","01.04.2024 17:52"
"Muuli VKM","01.04.2024 17:45","942 μS/cm","311.57 NTU","9.33 mg/L","7.7","01.04.2024 17:47"
